target_id	length	eff_length	est_counts	tpm
Glyma.08G132200.1	878	689.247	0	0
Glyma.08G132300.1	2125	1936.25	1	1.15473
Glyma.08G132400.1	1234	1045.25	0	0
Glyma.08G132500.1	735	546.247	0	0
Glyma.08G132600.10	2687	2498.25	0	0
Glyma.08G132700.2	1802	1613.25	0	0
Glyma.08G132800.1	1963	1774.25	69	86.9515
Glyma.08G132900.1	710	521.247	0	0
Glyma.08G133000.1	156	42.1192	0	0
Glyma.08G133100.1	938	749.247	0	0
Glyma.08G133200.6	2536	2347.25	0	0
Glyma.08G133400.1	2582	2393.25	0	0
Glyma.08G133500.1	2385	2196.25	0	0
Glyma.08G133600.2	1613	1424.25	0	0
Glyma.08G133700.1	2911	2722.25	0	0
Glyma.08G133800.3	1080	891.247	1	2.50867
Glyma.08G133900.1	1467	1278.25	0	0
Glyma.08G134000.1	1520	1331.25	0	0
Glyma.08G134100.1	806	617.247	0	0
Glyma.08G134200.2	1093	904.247	0	0
Glyma.08G134300.1	2946	2757.25	0	0
Glyma.08G134400.1	1810	1621.25	0	0
Glyma.08G134500.1	1830	1641.25	0	0
Glyma.08G134600.6	3337	3148.25	0	0
Glyma.08G134800.1	1377	1188.25	0	0
Glyma.08G134900.1	1489	1300.25	0	0
Glyma.08G135000.1	821	632.247	1	3.53635
Glyma.08G135100.1	1704	1515.25	0	0
Glyma.08G135200.1	3875	3686.25	594.23	360.423
Glyma.08G135300.1	2167	1978.25	0	0
Glyma.08G135350.1	544	355.543	0	0
Glyma.08G135400.1	1005	816.247	0	0
Glyma.08G135600.1	3092	2903.25	0	0
Glyma.08G135700.1	1171	982.247	0	0
Glyma.08G135800.1	1385	1196.25	0	0
Glyma.08G135850.1	111	44.5042	0	0
Glyma.08G135900.1	2250	2061.25	0	0
Glyma.08G136100.2	1322	1133.25	0	0
Glyma.08G136200.1	1722	1533.25	0	0
Glyma.08G136300.1	1442	1253.25	0	0
Glyma.08G136400.2	6044	5855.25	0	0
Glyma.08G136500.2	3547	3358.25	0	0
Glyma.08G136600.1	1711	1522.25	0	0
Glyma.08G136700.1	1960	1771.25	0	0
Glyma.08G136800.1	2346	2157.25	0	0
Glyma.08G136900.1	753	564.247	0	0
Glyma.08G137000.1	883	694.247	15	48.308
Glyma.08G137100.1	2572	2383.25	0	0
Glyma.08G137200.1	1230	1041.25	0	0
Glyma.08G137300.1	2473	2284.25	0	0
Glyma.08G137400.1	981	792.247	0	0
Glyma.08G137500.2	1592	1403.25	1	1.59334
Glyma.08G137600.1	1636	1447.25	0	0
Glyma.08G137700.1	1518	1329.25	0	0
Glyma.08G137800.1	1820	1631.25	0	0
Glyma.08G137900.1	3110	2921.25	0	0
Glyma.08G138000.1	2752	2563.25	0	0
Glyma.08G138100.1	2091	1902.25	0	0
Glyma.08G138200.2	1880	1691.25	2	2.64402
Glyma.08G138300.1	1784	1595.25	0	0
Glyma.08G138400.1	419	231.055	0	0
Glyma.08G138500.1	2189	2000.25	0	0
Glyma.08G138600.1	2425	2236.25	0	0
Glyma.08G138700.2	1852	1663.25	0	0
Glyma.08G138800.1	1797	1608.25	2	2.78048
Glyma.08G138901.1	2101	1912.25	0	0
Glyma.08G139000.1	1657	1468.25	0	0
Glyma.08G139100.1	1076	887.247	0	0
Glyma.08G139200.1	793	604.247	0	0
Glyma.08G139300.1	7273	7084.25	0	0
Glyma.08G139400.1	3079	2890.25	0	0
Glyma.08G139500.1	1154	965.247	1	2.31635
Glyma.08G139600.1	2354	2165.25	0	0
Glyma.08G139700.1	625	436.385	0	0
Glyma.08G139800.1	624	435.385	0	0
Glyma.08G139900.1	1305	1116.25	0	0
Glyma.08G140100.1	1524	1335.25	0	0
Glyma.08G140200.1	1897	1708.25	0	0
Glyma.08G140300.1	2244	2055.25	0	0
Glyma.08G140400.2	1996	1807.25	0	0
Glyma.08G140500.1	1790	1601.25	0	0
Glyma.08G140600.1	2106	1917.25	0	0
Glyma.08G140700.1	2446	2257.25	0	0
Glyma.08G140800.1	1102	913.247	0	0
Glyma.08G140900.1	2950	2761.25	1	0.809723
Glyma.08G141000.1	1194	1005.25	0	0
Glyma.08G141100.1	1533	1344.25	0	0
Glyma.08G141200.1	708	519.247	0	0
Glyma.08G141300.1	2841	2652.25	0	0
Glyma.08G141400.1	1206	1017.25	0	0
Glyma.08G141500.1	1577	1388.25	0	0
Glyma.08G141600.1	3254	3065.25	0	0
Glyma.08G141700.1	1020	831.247	1	2.68975
Glyma.08G141800.1	1228	1039.25	0	0
Glyma.08G142000.3	643	454.296	0	0
Glyma.08G142100.1	330	145.329	0	0
Glyma.08G142200.2	911	722.247	0	0
Glyma.08G142300.2	1522	1333.25	0	0
Glyma.08G142400.1	1138	949.247	0	0
Glyma.08G142500.2	624	435.385	0	0
Glyma.08G142600.1	1039	850.247	0	0
Glyma.08G142700.1	790	601.247	0	0
Glyma.08G142800.1	1139	950.247	1	2.35291
Glyma.08G142900.2	1109	920.247	0	0
Glyma.08G142950.1	561	372.506	0	0
Glyma.08G143000.2	3725	3536.25	0	0
Glyma.08G143050.1	1836	1647.25	0	0
Glyma.08G143100.5	1446	1257.25	0	0
Glyma.08G143200.1	10452	10263.2	0	0
Glyma.08G143400.1	1236	1047.25	0	0
Glyma.08G143500.1	2360	2171.25	0	0
Glyma.08G143600.1	844	655.247	0	0
Glyma.08G143700.1	647	458.296	0	0
Glyma.08G143800.1	1363	1174.25	0	0
Glyma.08G143850.1	201	53.6462	0	0
Glyma.08G143900.1	616	427.428	1	5.23093
Glyma.08G144000.1	1082	893.247	0	0
Glyma.08G144200.1	850	661.247	0	0
Glyma.08G144367.1	761	572.247	0	0
Glyma.08G144433.1	438	249.886	0	0
Glyma.08G144500.1	453	264.807	0	0
Glyma.08G144600.1	1580	1391.25	0	0
Glyma.08G144700.1	2063	1874.25	0	0
Glyma.08G144800.1	225	65.1249	0	0
Glyma.08G144900.1	753	564.247	0	0
Glyma.08G145000.1	576	387.467	0	0
Glyma.08G145100.1	2077	1888.25	0	0
Glyma.08G145200.1	2357	2168.25	0	0
Glyma.08G145300.1	1427	1238.25	0	0
Glyma.08G145350.1	312	129.466	0	0
Glyma.08G145400.1	2053	1864.25	0	0
Glyma.08G145500.1	721	532.247	0	0
Glyma.08G145600.1	4421	4232.25	0	0
Glyma.08G145700.1	2085	1896.25	0	0
Glyma.08G145800.1	480	291.666	0	0
Glyma.08G145900.1	1390	1201.25	0	0
Glyma.08G146000.1	1546	1357.25	0	0
Glyma.08G146100.1	1722	1533.25	0	0
Glyma.08G146200.1	1887	1698.25	0	0
Glyma.08G146300.1	3023	2834.25	0	0
Glyma.08G146400.1	617	428.428	0	0
Glyma.08G146500.1	1975	1786.25	14	17.5238
Glyma.08G146600.1	927	738.247	0	0
Glyma.08G146700.2	2655	2466.25	0	0
Glyma.08G146800.1	360	173.489	0	0
Glyma.08G146900.1	1752	1563.25	0	0
Glyma.08G147000.6	5681	5492.25	0	0
Glyma.08G147100.2	859	670.247	0	0
Glyma.08G147200.1	1686	1497.25	0	0
Glyma.08G147300.1	1466	1277.25	0	0
Glyma.08G147400.17	4250	4061.25	0	0
Glyma.08G147500.1	1482	1293.25	1	1.72886
Glyma.08G147600.1	833	644.247	0	0
Glyma.08G147700.1	1056	867.247	0	0
Glyma.08G147800.3	1975	1786.25	0	0
Glyma.08G147900.1	1973	1784.25	0	0
Glyma.08G148000.1	2158	1969.25	0	0
Glyma.08G148100.5	3208	3019.25	0	0
Glyma.08G148200.1	1126	937.247	0	0
Glyma.08G148300.3	6240	6051.25	0	0
Glyma.08G148400.1	282	104.125	0	0
Glyma.08G148500.1	1681	1492.25	0	0
Glyma.08G148600.1	426	238.032	0	0
Glyma.08G148700.2	363	176.313	0	0
Glyma.08G148800.1	1615	1426.25	0	0
Glyma.08G148900.11	2713	2524.25	0	0
Glyma.08G149000.1	1675	1486.25	0	0
Glyma.08G149100.1	463	274.78	0	0
Glyma.08G149200.1	3639	3450.25	0	0
Glyma.08G149300.3	4332	4143.25	0	0
Glyma.08G149400.1	1690	1501.25	0	0
Glyma.08G149500.1	483	294.637	0	0
Glyma.08G149600.1	3005	2816.25	0	0
Glyma.08G149700.1	2972	2783.25	0	0
Glyma.08G149800.1	1447	1258.25	0	0
Glyma.08G149900.1	1329	1140.25	0	0
Glyma.08G150000.1	2641	2452.25	0	0
Glyma.08G150100.2	2081	1892.25	0	0
Glyma.08G150200.6	901	712.247	0	0
Glyma.08G150400.3	1984	1795.25	2	2.49085
Glyma.08G150500.1	1691	1502.25	0	0
Glyma.08G150700.1	4681	4492.25	0	0
Glyma.08G150800.1	1912	1723.25	0	0
Glyma.08G150901.1	1503	1314.25	0	0
Glyma.08G151000.1	309	126.851	0	0
Glyma.08G151100.1	189	49.7	0	0
Glyma.08G151300.1	698	509.247	0	0
Glyma.08G151400.1	1434	1245.25	0	0
Glyma.08G151500.1	694	505.247	0	0
Glyma.08G151600.1	2670	2481.25	0	0
Glyma.08G151700.2	768	579.247	0	0
Glyma.08G151750.1	865	676.247	0	0
Glyma.08G151900.1	979	790.247	1	2.8293
Glyma.08G152000.1	3472	3283.25	0	0
Glyma.08G152100.1	1809	1620.25	0	0
Glyma.08G152200.1	694	505.247	0	0
Glyma.08G152250.1	402	214.297	0	0
Glyma.08G152300.1	321	137.295	0	0
Glyma.08G152400.2	4955	4766.25	0	0
Glyma.08G152500.1	1798	1609.25	0	0
Glyma.08G152600.2	2805	2616.25	0	0
Glyma.08G152700.1	1202	1013.25	0	0
Glyma.08G152750.1	1088	899.247	0	0
Glyma.08G152800.2	2442	2253.25	1	0.992277
Glyma.08G152851.1	189	49.7	0	0
Glyma.08G152900.5	1201	1012.25	0	0
Glyma.08G153000.1	695	506.247	0	0
Glyma.08G153100.2	3091	2902.25	0	0
Glyma.08G153200.1	1088	899.247	1	2.48635
Glyma.08G153300.1	180	46.87	0	0
Glyma.08G153400.1	553	364.543	0	0
Glyma.08G153600.1	542	353.543	0	0
Glyma.08G153700.1	727	538.247	0	0
Glyma.08G153800.4	2246	2057.25	0	0
Glyma.08G153900.1	306	124.138	0	0
Glyma.08G154100.1	1791	1602.25	1	1.39544
Glyma.08G154201.1	336	150.788	0	0
Glyma.08G154300.1	2967	2778.25	1	0.804769
Glyma.08G154367.1	501	312.576	0	0
Glyma.08G154433.1	1760	1571.25	0	0
Glyma.08G154500.1	1347	1158.25	0	0
Glyma.08G154600.1	1233	1044.25	0	0
Glyma.08G154800.3	1301	1112.25	0	0
Glyma.08G154900.1	1611	1422.25	0	0
Glyma.08G155000.8	1638	1449.25	0	0
Glyma.08G155100.1	661	472.296	0	0
Glyma.08G155200.1	1463	1274.25	2	3.50928
Glyma.08G155300.1	490	301.637	0	0
Glyma.08G155400.1	282	104.125	0	0
Glyma.08G155500.1	685	496.247	0	0
Glyma.08G155600.1	472	283.724	0	0
Glyma.08G155667.1	858	669.247	0	0
Glyma.08G155733.1	472	283.724	0	0
Glyma.08G155800.1	393	205.464	0	0
Glyma.08G155900.9	3962	3773.25	0	0
Glyma.08G156000.1	1649	1460.25	0	0
Glyma.08G156100.2	2800	2611.25	0	0
Glyma.08G156200.3	2805	2616.25	0	0
Glyma.08G156300.1	2477	2288.25	0	0
Glyma.08G156400.2	4681	4492.25	0	0
Glyma.08G156500.1	1739	1550.25	0	0
Glyma.08G156600.1	1100	911.247	0	0
Glyma.08G156800.1	6608	6419.25	0	0
Glyma.08G156900.1	2673	2484.25	0	0
Glyma.08G157000.1	1287	1098.25	0	0
Glyma.08G157200.1	2295	2106.25	0	0
Glyma.08G157300.1	1923	1734.25	0	0
Glyma.08G157400.1	7218	7029.25	0	0
Glyma.08G157500.1	1551	1362.25	0	0
Glyma.08G157600.1	621	432.385	0	0
Glyma.08G157700.1	1963	1774.25	0	0
Glyma.08G157800.1	2284	2095.25	0	0
Glyma.08G157900.2	1718	1529.25	0	0
Glyma.08G158100.1	1089	900.247	0	0
Glyma.08G158200.2	1215	1026.25	0	0
Glyma.08G158300.1	1251	1062.25	0	0
Glyma.08G158400.1	2303	2114.25	0	0
Glyma.08G158500.1	1109	920.247	0	0
Glyma.08G158600.1	1901	1712.25	0	0
Glyma.08G158700.1	995	806.247	0	0
Glyma.08G158800.1	2079	1890.25	0	0
Glyma.08G158900.1	253	82.5287	0	0
Glyma.08G159000.1	1505	1316.25	0	0
Glyma.08G159033.1	327	142.637	0	0
Glyma.08G159066.1	1371	1182.25	0	0
Glyma.08G159100.1	2689	2500.25	0	0
Glyma.08G159200.1	1309	1120.25	0	0
Glyma.08G159400.3	1796	1607.25	0	0
Glyma.08G159500.1	2055	1866.25	0	0
Glyma.08G159600.1	1539	1350.25	0	0
Glyma.08G159700.1	189	49.7	0	0
Glyma.08G159750.1	342	156.478	0	0
Glyma.08G159800.1	2315	2126.25	2	2.10309
Glyma.08G159900.4	1832	1643.25	2	2.72125
Glyma.08G160000.1	897	708.247	0	0
Glyma.08G160100.1	897	708.247	0	0
Glyma.08G160200.1	2567	2378.25	0	0
Glyma.08G160400.3	2956	2767.25	0	0
Glyma.08G160500.1	3197	3008.25	0	0
Glyma.08G160700.1	1062	873.247	0	0
Glyma.08G160800.2	1022	833.247	0	0
Glyma.08G160900.1	2580	2391.25	0	0
Glyma.08G161000.1	3304	3115.25	0	0
Glyma.08G161100.1	174	45.4431	0	0
Glyma.08G161200.1	816	627.247	0	0
Glyma.08G161300.1	1398	1209.25	0	0
Glyma.08G161400.5	1359	1170.25	0	0
Glyma.08G161500.1	5474	5285.25	0	0
Glyma.08G161600.1	2071	1882.25	0	0
Glyma.08G161700.1	772	583.247	0	0
Glyma.08G161800.1	435	246.886	0	0
Glyma.08G161900.1	2247	2058.25	0	0
Glyma.08G162000.1	2866	2677.25	0	0
Glyma.08G162100.1	2109	1920.25	1	1.16435
Glyma.08G162200.1	3372	3183.25	0	0
Glyma.08G162300.1	6694	6505.25	0	0
Glyma.08G162350.1	132	42.7145	0	0
Glyma.08G162400.1	2516	2327.25	0	0
Glyma.08G162500.1	2072	1883.25	0	0
Glyma.08G162600.1	1498	1309.25	0	0
Glyma.08G162700.1	1205	1016.25	0	0
Glyma.08G162800.1	2277	2088.25	0	0
Glyma.08G163000.1	2078	1889.25	0	0
Glyma.08G163100.1	1444	1255.25	0	0
Glyma.08G163200.1	1300	1111.25	0	0
Glyma.08G163300.1	889	700.247	0	0
Glyma.08G163400.1	1697	1508.25	1	1.48241
Glyma.08G163500.1	1623	1434.25	0	0
Glyma.08G163600.1	2239	2050.25	0	0
Glyma.08G163700.2	2054	1865.25	0	0
Glyma.08G163800.4	1409	1220.25	0	0
Glyma.08G163900.1	2766	2577.25	0	0
Glyma.08G164000.2	1241	1052.25	0	0
Glyma.08G164100.4	2874	2685.25	0	0
Glyma.08G164200.3	1950	1761.25	0	0
Glyma.08G164400.1	1424	1235.25	0	0
Glyma.08G164500.1	1325	1136.25	0	0
Glyma.08G164600.2	1459	1270.25	0	0
Glyma.08G164666.1	1162	973.247	0	0
Glyma.08G164732.1	908	719.247	0	0
Glyma.08G164800.1	1698	1509.25	0	0
Glyma.08G164900.1	1511	1322.25	0	0
Glyma.08G165000.1	442	253.886	0	0
Glyma.08G165100.1	1778	1589.25	0	0
Glyma.08G165250.1	1896	1707.25	0	0
Glyma.08G165400.2	1786	1597.25	0	0
Glyma.08G165500.1	1876	1687.25	0	0
Glyma.08G165534.1	273	96.9781	0	0
Glyma.08G165567.1	141	42.7499	0	0
Glyma.08G165600.1	2331	2142.25	0	0
Glyma.08G165700.2	1654	1465.25	0	0
Glyma.08G165800.4	4568	4379.25	0	0
Glyma.08G165900.5	4450	4261.25	1	0.524693
Glyma.08G166000.1	1600	1411.25	0	0
Glyma.08G166100.2	1620	1431.25	0	0
Glyma.08G166200.1	5833	5644.25	0	0
Glyma.08G166300.1	673	484.296	0	0
Glyma.08G166301.1	201	53.6462	0	0
Glyma.08G166400.1	189	49.7	0	0
Glyma.08G166500.1	267	92.405	0	0
Glyma.08G166600.1	351	165.004	0	0
Glyma.08G166700.1	2143	1954.25	0	0
Glyma.08G167000.1	915	726.247	0	0
Glyma.08G167100.1	1752	1563.25	0	0
Glyma.08G167200.1	1646	1457.25	0	0
Glyma.08G167300.1	537	348.543	0	0
Glyma.08G167400.2	486	297.637	0	0
Glyma.08G167600.4	1102	913.247	2	4.89648
Glyma.08G167700.1	1908	1719.25	0	0
Glyma.08G167800.1	837	648.247	0	0
Glyma.08G167900.1	1241	1052.25	0	0
Glyma.08G168000.1	1849	1660.25	0	0
Glyma.08G168100.1	1767	1578.25	0	0
Glyma.08G168200.1	1240	1051.25	14	29.7759
Glyma.08G168300.1	927	738.247	0	0
Glyma.08G168400.1	717	528.247	0	0
Glyma.08G168500.2	2156	1967.25	0	0
Glyma.08G168600.1	581	392.467	0	0
Glyma.08G168633.1	751	562.247	0	0
Glyma.08G168666.1	132	42.7145	0	0
Glyma.08G168700.1	1667	1478.25	0	0
Glyma.08G168800.1	3225	3036.25	0	0
Glyma.08G168900.1	1468	1279.25	0	0
Glyma.08G169000.1	1127	938.247	0	0
Glyma.08G169100.1	1260	1071.25	0	0
Glyma.08G169201.1	1414	1225.25	0	0
Glyma.08G169300.2	2513	2324.25	1	0.961966
Glyma.08G169451.1	1328	1139.25	0	0
Glyma.08G169600.1	750	561.247	0	0
Glyma.08G169701.1	411	223.1	0	0
Glyma.08G169800.1	1701	1512.25	0	0
Glyma.08G169900.1	2165	1976.25	0	0
Glyma.08G170000.3	3807	3618.25	5	3.08968
Glyma.08G170200.5	3030	2841.25	0	0
Glyma.08G170300.1	402	214.297	0	0
Glyma.08G170350.1	132	42.7145	0	0
Glyma.08G170400.3	1355	1166.25	0	0
Glyma.08G170500.2	1800	1611.25	0	0
Glyma.08G170700.3	537	348.543	0	0
Glyma.08G170800.1	723	534.247	0	0
Glyma.08G170900.3	484	295.637	0	0
Glyma.08G171000.1	434	245.886	0	0
Glyma.08G171100.1	1587	1398.25	0	0
Glyma.08G171200.1	422	234.055	0	0
Glyma.08G171300.1	654	465.296	0	0
Glyma.08G171400.1	518	329.543	0	0
Glyma.08G171500.2	1964	1775.25	0	0
Glyma.08G171600.1	1045	856.247	0	0
Glyma.08G171633.1	306	124.138	0	0
Glyma.08G171666.1	186	48.5636	0	0
Glyma.08G171700.3	3172	2983.25	0	0
Glyma.08G171800.1	4249	4060.25	0	0
Glyma.08G171900.1	2688	2499.25	0	0
Glyma.08G172000.1	1688	1499.25	0	0
Glyma.08G172100.1	2210	2021.25	0	0
Glyma.08G172200.1	1341	1152.25	0	0
Glyma.08G172300.1	682	493.247	0	0
Glyma.08G172400.4	3217	3028.25	0	0
Glyma.08G172502.1	2316	2127.25	0	0
Glyma.08G172600.3	4269	4080.25	0	0
Glyma.08G172700.2	1023	834.247	0	0
Glyma.08G172800.1	517	328.543	0	0
Glyma.08G172900.1	714	525.247	0	0
Glyma.08G173000.5	2252	2063.25	0	0
Glyma.08G173050.1	105	44.4842	0	0
Glyma.08G173100.1	2531	2342.25	0	0
Glyma.08G173200.2	2445	2256.25	0	0
Glyma.08G173300.1	2065	1876.25	0	0
Glyma.08G173400.1	1373	1184.25	0	0
Glyma.08G173500.1	7268	7079.25	0	0
Glyma.08G173550.1	114	43.9716	0	0
Glyma.08G173600.9	3082	2893.25	0	0
Glyma.08G173700.1	980	791.247	10	28.2573
Glyma.08G173800.2	2338	2149.25	0	0
Glyma.08G173900.1	3193	3004.25	0	0
Glyma.08G174000.2	1156	967.247	1	2.31156
Glyma.08G174100.3	5298	5109.25	0	0
Glyma.08G174200.1	4005	3816.25	0	0
Glyma.08G174300.1	3643	3454.25	0	0
Glyma.08G174400.3	1680	1491.25	0	0
Glyma.08G174500.1	4539	4350.25	0	0
Glyma.08G174600.1	552	363.543	0	0
Glyma.08G174700.1	1360	1171.25	1	1.90895
Glyma.08G174800.1	5255	5066.25	0	0
Glyma.08G174900.1	933	744.247	0	0
Glyma.08G175050.1	1753	1564.25	0	0
Glyma.08G175200.1	1006	817.247	0	0
Glyma.08G175300.1	974	785.247	0	0
Glyma.08G175400.1	1194	1005.25	0	0
Glyma.08G175500.2	2748	2559.25	1	0.873634
Glyma.08G175600.1	1321	1132.25	0	0
Glyma.08G175650.1	1035	846.247	0	0
Glyma.08G175700.1	2498	2309.25	0	0
Glyma.08G175800.3	1812	1623.25	0	0
Glyma.08G175900.1	2346	2157.25	1	1.03643
Glyma.08G176000.1	1327	1138.25	0	0
Glyma.08G176100.3	2432	2243.25	0	0
Glyma.08G176200.1	2899	2710.25	0	0
Glyma.08G176300.3	2470	2281.25	0	0
Glyma.08G176400.1	1703	1514.25	1	1.47654
Glyma.08G176500.2	862	673.247	0	0
Glyma.08G176600.1	2293	2104.25	0	0
Glyma.08G176700.1	1612	1423.25	0	0
Glyma.08G176800.1	1351	1162.25	0	0
Glyma.08G176900.1	2256	2067.25	0	0
Glyma.08G177000.1	1560	1371.25	0	0
Glyma.08G177100.1	716	527.247	0	0
Glyma.08G177200.1	995	806.247	0	0
Glyma.08G177300.1	2561	2372.25	0	0
Glyma.08G177400.1	2173	1984.25	0	0
Glyma.08G177502.1	699	510.247	0	0
Glyma.08G177600.3	923	734.247	0	0
Glyma.08G177700.1	787	598.247	0	0
Glyma.08G177800.2	1780	1591.25	0	0
Glyma.08G177900.1	1047	858.247	0	0
Glyma.08G178000.1	1536	1347.25	0	0
Glyma.08G178100.1	2014	1825.25	0	0
Glyma.08G178200.3	1720	1531.25	0	0
Glyma.08G178400.5	2999	2810.25	0	0
Glyma.08G178500.1	1539	1350.25	0	0
Glyma.08G178600.1	3104	2915.25	0	0
Glyma.08G178700.1	2296	2107.25	0	0
Glyma.08G178800.1	1808	1619.25	0	0
Glyma.08G178900.4	3947	3758.25	1	0.594917
Glyma.08G179000.1	974	785.247	0	0
Glyma.08G179100.1	3396	3207.25	0	0
Glyma.08G179200.1	1598	1409.25	1	1.58655
Glyma.08G179300.1	3266	3077.25	0	0
Glyma.08G179350.1	114	43.9716	0	0
Glyma.08G179400.9	3356	3167.25	0	0
Glyma.08G179600.1	1458	1269.25	0	0
Glyma.08G179700.1	1287	1098.25	0	0
Glyma.08G179800.1	1652	1463.25	0	0
Glyma.08G179900.3	1082	893.247	0	0
Glyma.08G180000.1	1385	1196.25	0	0
Glyma.08G180100.1	808	619.247	0	0
Glyma.08G180200.1	204	54.9946	0	0
Glyma.08G180300.1	978	789.247	0	0
Glyma.08G180400.1	2473	2284.25	0	0
Glyma.08G180500.1	1208	1019.25	0	0
Glyma.08G180600.1	1735	1546.25	0	0
Glyma.08G180700.1	1457	1268.25	0	0
Glyma.08G180800.1	2741	2552.25	0	0
Glyma.08G180900.1	2830	2641.25	0	0
Glyma.08G181000.1	1717	1528.25	0	0
Glyma.08G181100.1	1244	1055.25	2	4.23758
Glyma.08G181200.1	2252	2063.25	0	0
Glyma.08G181300.1	558	369.543	0	0
Glyma.08G181400.1	2048	1859.25	0	0
Glyma.08G181500.3	1822	1633.25	0	0
Glyma.08G181600.1	1832	1643.25	0	0
Glyma.08G181700.1	1804	1615.25	0	0
Glyma.08G181800.1	715	526.247	0	0
Glyma.08G181900.1	936	747.247	0	0
Glyma.08G182000.5	345	159.398	0	0
Glyma.08G182100.3	1884	1695.25	0	0
Glyma.08G182200.2	2269	2080.25	25121.8	27000.9
Glyma.08G182300.4	1508	1319.25	0	0
Glyma.08G182400.1	769	580.247	0	0
Glyma.08G182500.1	3516	3327.25	0	0
Glyma.08G182600.1	162	42.6746	0	0
Glyma.08G182700.2	1688	1499.25	0	0
Glyma.08G182900.1	1796	1607.25	0	0
Glyma.08G183000.1	888	699.247	0	0
Glyma.08G183100.2	1978	1789.25	0	0
Glyma.08G183200.1	847	658.247	0	0
Glyma.08G183201.1	432	243.959	0	0
Glyma.08G183300.1	1005	816.247	0	0
Glyma.08G183400.1	3301	3112.25	0	0
Glyma.08G183500.1	1302	1113.25	0	0
Glyma.08G183600.3	1795	1606.25	0	0
Glyma.08G183700.1	1541	1352.25	0	0
Glyma.08G183800.1	480	291.666	0	0
Glyma.08G183900.5	827	638.247	0	0
Glyma.08G184000.1	1531	1342.25	0	0
Glyma.08G184100.1	1715	1526.25	0	0
Glyma.08G184200.4	7108	6919.25	1	0.323134
Glyma.08G184300.1	1061	872.247	0	0
Glyma.08G184400.1	2034	1845.25	0	0
Glyma.08G184500.1	537	348.543	0	0
Glyma.08G184600.3	2987	2798.25	0	0
Glyma.08G184700.1	1805	1616.25	0	0
Glyma.08G184800.1	662	473.296	0	0
Glyma.08G184900.1	1591	1402.25	0	0
Glyma.08G185000.1	723	534.247	0	0
Glyma.08G185100.1	2222	2033.25	1	1.09964
Glyma.08G185200.1	1916	1727.25	0	0
Glyma.08G185300.1	1317	1128.25	1	1.9817
Glyma.08G185400.1	1607	1418.25	0	0
Glyma.08G185500.1	2121	1932.25	0	0
Glyma.08G185600.1	1279	1090.25	0	0
Glyma.08G185700.1	2939	2750.25	0	0
Glyma.08G185800.1	1195	1006.25	0	0
Glyma.08G185900.1	2552	2363.25	0	0
Glyma.08G186000.1	1056	867.247	0	0
Glyma.08G186066.1	273	96.9781	0	0
Glyma.08G186132.1	273	96.9781	0	0
Glyma.08G186200.2	1399	1210.25	0	0
Glyma.08G186300.5	186	48.5636	0	0
Glyma.08G186400.1	2945	2756.25	0	0
Glyma.08G186500.1	1665	1476.25	0	0
Glyma.08G186600.1	2476	2287.25	0	0
Glyma.08G186800.1	2806	2617.25	0	0
Glyma.08G186900.1	1295	1106.25	0	0
Glyma.08G187000.2	3893	3704.25	0	0
Glyma.08G187100.1	3744	3555.25	0	0
Glyma.08G187200.1	1845	1656.25	0	0
Glyma.08G187300.3	962	773.247	0	0
Glyma.08G187400.4	3414	3225.25	0	0
Glyma.08G187500.1	5851	5662.25	0	0
Glyma.08G187600.1	3011	2822.25	0	0
Glyma.08G187700.1	1365	1176.25	0	0
Glyma.08G187800.1	5775	5586.25	0	0
Glyma.08G188000.1	4724	4535.25	0	0
Glyma.08G188100.1	4211	4022.25	0	0
Glyma.08G188200.1	2072	1883.25	0	0
Glyma.08G188300.1	1851	1662.25	0	0
Glyma.08G188400.1	2366	2177.25	0	0
Glyma.08G188500.1	417	229.055	0	0
Glyma.08G188600.2	2036	1847.25	0	0
Glyma.08G188700.1	3105	2916.25	0	0
Glyma.08G188800.1	3761	3572.25	0	0
Glyma.08G188900.1	2303	2114.25	0	0
Glyma.08G189000.1	739	550.247	0	0
Glyma.08G189100.1	246	77.9275	0	0
Glyma.08G189200.1	3125	2936.25	0	0
Glyma.08G189300.1	2898	2709.25	0	0
Glyma.08G189400.2	2973	2784.25	0	0
Glyma.08G189500.1	2993	2804.25	0	0
Glyma.08G189600.1	3084	2895.25	0	0
Glyma.08G189700.1	393	205.464	0	0
Glyma.08G189800.1	2940	2751.25	2	1.62533
Glyma.08G189900.1	1191	1002.25	0	0
Glyma.08G190000.3	2766	2577.25	0	0
Glyma.08G190100.1	3004	2815.25	1	0.794192
Glyma.08G190200.1	684	495.247	0	0
Glyma.08G190300.2	1961	1772.25	0	0
Glyma.08G190400.1	4423	4234.25	0	0
Glyma.08G190500.1	1106	917.247	0	0
Glyma.08G190567.1	678	489.296	0	0
Glyma.08G190633.1	717	528.247	0	0
Glyma.08G190700.1	5223	5034.25	0	0
Glyma.08G190800.1	947	758.247	0	0
Glyma.08G190900.1	1672	1483.25	0	0
Glyma.08G191100.1	1820	1631.25	0	0
Glyma.08G191200.1	612	423.428	0	0
Glyma.08G191300.3	3539	3350.25	0	0
Glyma.08G191400.1	2185	1996.25	0	0
Glyma.08G191500.1	1917	1728.25	0	0
Glyma.08G191600.1	861	672.247	0	0
Glyma.08G191700.1	1903	1714.25	0	0
